"job_id","job_title","salary_year_avg","company_name","skills"
209315,"Data base administrator","400000.0","ЛАНИТ","oracle"
209315,"Data base administrator","400000.0","ЛАНИТ","kafka"
209315,"Data base administrator","400000.0","ЛАНИТ","linux"
209315,"Data base administrator","400000.0","ЛАНИТ","git"
209315,"Data base administrator","400000.0","ЛАНИТ","svn"
641501,"Head of Infrastructure Management & Data Analytics - Financial...","375000.0","Citigroup, Inc","excel"
641501,"Head of Infrastructure Management & Data Analytics - Financial...","375000.0","Citigroup, Inc","word"
229253,"Director of Safety Data Analysis","375000.0","Torc Robotics","sql"
229253,"Director of Safety Data Analysis","375000.0","Torc Robotics","python"
229253,"Director of Safety Data Analysis","375000.0","Torc Robotics","r"
229253,"Director of Safety Data Analysis","375000.0","Torc Robotics","sas"
229253,"Director of Safety Data Analysis","375000.0","Torc Robotics","matlab"
229253,"Director of Safety Data Analysis","375000.0","Torc Robotics","spark"
229253,"Director of Safety Data Analysis","375000.0","Torc Robotics","airflow"
229253,"Director of Safety Data Analysis","375000.0","Torc Robotics","excel"
229253,"Director of Safety Data Analysis","375000.0","Torc Robotics","tableau"
229253,"Director of Safety Data Analysis","375000.0","Torc Robotics","power bi"
229253,"Director of Safety Data Analysis","375000.0","Torc Robotics","sas"
1110602,"HC Data Analyst , Senior","375000.0","Illuminate Mission Solutions","python"
1110602,"HC Data Analyst , Senior","375000.0","Illuminate Mission Solutions","r"
1110602,"HC Data Analyst , Senior","375000.0","Illuminate Mission Solutions","vba"
1110602,"HC Data Analyst , Senior","375000.0","Illuminate Mission Solutions","excel"
1110602,"HC Data Analyst , Senior","375000.0","Illuminate Mission Solutions","tableau"
101757,"Head of Data Analytics","350000.0","Care.com","sql"
101757,"Head of Data Analytics","350000.0","Care.com","python"
101757,"Head of Data Analytics","350000.0","Care.com","r"
101757,"Head of Data Analytics","350000.0","Care.com","bigquery"
101757,"Head of Data Analytics","350000.0","Care.com","snowflake"
101757,"Head of Data Analytics","350000.0","Care.com","tableau"
101757,"Head of Data Analytics","350000.0","Care.com","power bi"
101757,"Head of Data Analytics","350000.0","Care.com","looker"
1059665,"Data Analyst","350000.0","Anthropic","sql"
1059665,"Data Analyst","350000.0","Anthropic","python"
894135,"Research Scientist","285000.0","OpenAI","github"
552322,"Associate Director- Data Insights","255829.5","AT&T","sql"
552322,"Associate Director- Data Insights","255829.5","AT&T","python"
552322,"Associate Director- Data Insights","255829.5","AT&T","r"
552322,"Associate Director- Data Insights","255829.5","AT&T","azure"
552322,"Associate Director- Data Insights","255829.5","AT&T","databricks"
552322,"Associate Director- Data Insights","255829.5","AT&T","aws"
552322,"Associate Director- Data Insights","255829.5","AT&T","pandas"
552322,"Associate Director- Data Insights","255829.5","AT&T","pyspark"
552322,"Associate Director- Data Insights","255829.5","AT&T","jupyter"
552322,"Associate Director- Data Insights","255829.5","AT&T","excel"
552322,"Associate Director- Data Insights","255829.5","AT&T","tableau"
552322,"Associate Director- Data Insights","255829.5","AT&T","power bi"
552322,"Associate Director- Data Insights","255829.5","AT&T","powerpoint"
285766,"Partner Technology Manager, Data Analytics and AI","254000.0","Google","gcp"
144450,"Data Analyst","240000.0","Anthropic","sql"
144450,"Data Analyst","240000.0","Anthropic","python"
339646,"Data Sector Analyst - Hedge Fund in Midtown","240000.0","Coda Search│Staffing","sql"
339646,"Data Sector Analyst - Hedge Fund in Midtown","240000.0","Coda Search│Staffing","python"
339646,"Data Sector Analyst - Hedge Fund in Midtown","240000.0","Coda Search│Staffing","pandas"
1713491,"Investigations and Insights Lead Data Analyst - USDS","239777.5","TikTok","sql"
1713491,"Investigations and Insights Lead Data Analyst - USDS","239777.5","TikTok","python"
1713491,"Investigations and Insights Lead Data Analyst - USDS","239777.5","TikTok","r"
1713491,"Investigations and Insights Lead Data Analyst - USDS","239777.5","TikTok","express"
841064,"Investigations and Insights Lead Data Analyst - USDS","239777.5","TikTok","sql"
841064,"Investigations and Insights Lead Data Analyst - USDS","239777.5","TikTok","python"
841064,"Investigations and Insights Lead Data Analyst - USDS","239777.5","TikTok","r"
841064,"Investigations and Insights Lead Data Analyst - USDS","239777.5","TikTok","express"
560874,"Data & Intelligence Manager, Finance","235000.0","Asana","sql"
560874,"Data & Intelligence Manager, Finance","235000.0","Asana","snowflake"
560874,"Data & Intelligence Manager, Finance","235000.0","Asana","asana"
437377,"Principal, Data Analyst","234000.0","Walmart Global Tech","sql"
437377,"Principal, Data Analyst","234000.0","Walmart Global Tech","python"
437377,"Principal, Data Analyst","234000.0","Walmart Global Tech","nosql"
437377,"Principal, Data Analyst","234000.0","Walmart Global Tech","scala"
437377,"Principal, Data Analyst","234000.0","Walmart Global Tech","r"
437377,"Principal, Data Analyst","234000.0","Walmart Global Tech","sas"
437377,"Principal, Data Analyst","234000.0","Walmart Global Tech","oracle"
437377,"Principal, Data Analyst","234000.0","Walmart Global Tech","spark"
437377,"Principal, Data Analyst","234000.0","Walmart Global Tech","matplotlib"
437377,"Principal, Data Analyst","234000.0","Walmart Global Tech","excel"
437377,"Principal, Data Analyst","234000.0","Walmart Global Tech","tableau"
437377,"Principal, Data Analyst","234000.0","Walmart Global Tech","power bi"
437377,"Principal, Data Analyst","234000.0","Walmart Global Tech","sas"
99305,"Data Analyst, Marketing","232423.0","Pinterest Job Advertisements","sql"
99305,"Data Analyst, Marketing","232423.0","Pinterest Job Advertisements","python"
99305,"Data Analyst, Marketing","232423.0","Pinterest Job Advertisements","r"
99305,"Data Analyst, Marketing","232423.0","Pinterest Job Advertisements","hadoop"
99305,"Data Analyst, Marketing","232423.0","Pinterest Job Advertisements","tableau"
840299,"Analytics Director - Cross Ecosystem","230000.0","Genentech","sql"
840299,"Analytics Director - Cross Ecosystem","230000.0","Genentech","r"
840299,"Analytics Director - Cross Ecosystem","230000.0","Genentech","sas"
840299,"Analytics Director - Cross Ecosystem","230000.0","Genentech","tableau"
840299,"Analytics Director - Cross Ecosystem","230000.0","Genentech","sas"
840299,"Analytics Director - Cross Ecosystem","230000.0","Genentech","qlik"
204500,"Reference Data Analyst","225000.0","Selby Jennings","sql"
204500,"Reference Data Analyst","225000.0","Selby Jennings","python"
731233,"Data Analyst Director","225000.0","CliftonLarsonAllen","python"
731233,"Data Analyst Director","225000.0","CliftonLarsonAllen","r"
731233,"Data Analyst Director","225000.0","CliftonLarsonAllen","pandas"
731233,"Data Analyst Director","225000.0","CliftonLarsonAllen","jupyter"
731233,"Data Analyst Director","225000.0","CliftonLarsonAllen","matplotlib"
731233,"Data Analyst Director","225000.0","CliftonLarsonAllen","plotly"
731233,"Data Analyst Director","225000.0","CliftonLarsonAllen","ggplot2"
731233,"Data Analyst Director","225000.0","CliftonLarsonAllen","dplyr"
731233,"Data Analyst Director","225000.0","CliftonLarsonAllen","seaborn"
731233,"Data Analyst Director","225000.0","CliftonLarsonAllen","excel"
731233,"Data Analyst Director","225000.0","CliftonLarsonAllen","power bi"
731233,"Data Analyst Director","225000.0","CliftonLarsonAllen","dax"
731233,"Data Analyst Director","225000.0","CliftonLarsonAllen","alteryx"
731233,"Data Analyst Director","225000.0","CliftonLarsonAllen","git"
1092247,"Director, Internal Audit, Data Analytics","225000.0","Options Clearing Corporation","sql"
1092247,"Director, Internal Audit, Data Analytics","225000.0","Options Clearing Corporation","db2"
1092247,"Director, Internal Audit, Data Analytics","225000.0","Options Clearing Corporation","azure"
1092247,"Director, Internal Audit, Data Analytics","225000.0","Options Clearing Corporation","aws"
1092247,"Director, Internal Audit, Data Analytics","225000.0","Options Clearing Corporation","oracle"
1092247,"Director, Internal Audit, Data Analytics","225000.0","Options Clearing Corporation","tableau"
1092247,"Director, Internal Audit, Data Analytics","225000.0","Options Clearing Corporation","alteryx"
1145894,"E-commerce Data Analyst","224500.0","TikTok","sql"
1145894,"E-commerce Data Analyst","224500.0","TikTok","tableau"
544491,"Data Analyst Manager, TikTok-US-Data Security","222500.0","TikTok","sql"
544491,"Data Analyst Manager, TikTok-US-Data Security","222500.0","TikTok","python"
544491,"Data Analyst Manager, TikTok-US-Data Security","222500.0","TikTok","r"
200616,"TikTok Shop - Data Analyst","222093.5","TikTok","sql"
200616,"TikTok Shop - Data Analyst","222093.5","TikTok","python"
200616,"TikTok Shop - Data Analyst","222093.5","TikTok","r"
200616,"TikTok Shop - Data Analyst","222093.5","TikTok","tableau"
4635,"Research Scientist / Research Engineer (Greater NYC Area, NY)","220000.0","MosaicML","go"
4635,"Research Scientist / Research Engineer (Greater NYC Area, NY)","220000.0","MosaicML","pytorch"
908145,"Staff Consultant - Data Analyst --- Springfield, VA location","218500.0","Ball","python"
908145,"Staff Consultant - Data Analyst --- Springfield, VA location","218500.0","Ball","r"
908145,"Staff Consultant - Data Analyst --- Springfield, VA location","218500.0","Ball","go"
908145,"Staff Consultant - Data Analyst --- Springfield, VA location","218500.0","Ball","matlab"
1493775,"Staff Consultant - Data Analyst - Springfield, VA location","218500.0","Ball","python"
1493775,"Staff Consultant - Data Analyst - Springfield, VA location","218500.0","Ball","r"
1493775,"Staff Consultant - Data Analyst - Springfield, VA location","218500.0","Ball","go"
1493775,"Staff Consultant - Data Analyst - Springfield, VA location","218500.0","Ball","matlab"
314402,"Lead Data Analyst LIVE - USDS","217550.0","TikTok","sql"
314402,"Lead Data Analyst LIVE - USDS","217550.0","TikTok","python"
314402,"Lead Data Analyst LIVE - USDS","217550.0","TikTok","express"
1021647,"Data Analyst (Hybrid/Remote)","217000.0","Uclahealthcareers","sql"
1021647,"Data Analyst (Hybrid/Remote)","217000.0","Uclahealthcareers","crystal"
1021647,"Data Analyst (Hybrid/Remote)","217000.0","Uclahealthcareers","oracle"
1021647,"Data Analyst (Hybrid/Remote)","217000.0","Uclahealthcareers","tableau"
1021647,"Data Analyst (Hybrid/Remote)","217000.0","Uclahealthcareers","flow"
686872,"88-50100161 Statistical Scientist","215642.5","F. Hoffmann-La Roche AG","r"
375513,"Product Manager-Data, TikTok E-commerce","215500.0","TikTok","sql"
375513,"Product Manager-Data, TikTok E-commerce","215500.0","TikTok","flow"
597627,"Senior Research and Data Analyst","213000.0","Guidehouse","sql"
597627,"Senior Research and Data Analyst","213000.0","Guidehouse","python"
597627,"Senior Research and Data Analyst","213000.0","Guidehouse","r"
597627,"Senior Research and Data Analyst","213000.0","Guidehouse","tableau"
1644870,"Data Analyst-SME","210267.0","Noblis","python"
1644870,"Data Analyst-SME","210267.0","Noblis","aws"
1644870,"Data Analyst-SME","210267.0","Noblis","git"
112060,"Business Intelligence Data Analyst - Global Monetization Product ...","208500.0","TikTok","sql"
112060,"Business Intelligence Data Analyst - Global Monetization Product ...","208500.0","TikTok","python"
112060,"Business Intelligence Data Analyst - Global Monetization Product ...","208500.0","TikTok","tableau"
168310,"Principal Data Analyst (Remote)","205000.0","SmartAsset","sql"
168310,"Principal Data Analyst (Remote)","205000.0","SmartAsset","python"
168310,"Principal Data Analyst (Remote)","205000.0","SmartAsset","go"
168310,"Principal Data Analyst (Remote)","205000.0","SmartAsset","snowflake"
168310,"Principal Data Analyst (Remote)","205000.0","SmartAsset","pandas"
168310,"Principal Data Analyst (Remote)","205000.0","SmartAsset","numpy"
168310,"Principal Data Analyst (Remote)","205000.0","SmartAsset","excel"
168310,"Principal Data Analyst (Remote)","205000.0","SmartAsset","tableau"
168310,"Principal Data Analyst (Remote)","205000.0","SmartAsset","gitlab"
36333,"Data Analytics- USDS","204584.5","TikTok","sql"
36333,"Data Analytics- USDS","204584.5","TikTok","python"
36333,"Data Analytics- USDS","204584.5","TikTok","nosql"
36333,"Data Analytics- USDS","204584.5","TikTok","mongodb"
36333,"Data Analytics- USDS","204584.5","TikTok","mysql"
36333,"Data Analytics- USDS","204584.5","TikTok","postgresql"
36333,"Data Analytics- USDS","204584.5","TikTok","mongodb"
36333,"Data Analytics- USDS","204584.5","TikTok","cassandra"
36333,"Data Analytics- USDS","204584.5","TikTok","spark"
36333,"Data Analytics- USDS","204584.5","TikTok","pandas"
36333,"Data Analytics- USDS","204584.5","TikTok","hadoop"
36333,"Data Analytics- USDS","204584.5","TikTok","kafka"
36333,"Data Analytics- USDS","204584.5","TikTok","express"
36333,"Data Analytics- USDS","204584.5","TikTok","tableau"
36333,"Data Analytics- USDS","204584.5","TikTok","power bi"
36333,"Data Analytics- USDS","204584.5","TikTok","flow"
925491,"Data Analyst-SME","204000.0","Noblis","python"
925491,"Data Analyst-SME","204000.0","Noblis","aws"
925491,"Data Analyst-SME","204000.0","Noblis","git"
239588,"Senior, Data Analyst","202000.0","Walmart Global Tech","sql"
239588,"Senior, Data Analyst","202000.0","Walmart Global Tech","python"
239588,"Senior, Data Analyst","202000.0","Walmart Global Tech","scala"
239588,"Senior, Data Analyst","202000.0","Walmart Global Tech","r"
239588,"Senior, Data Analyst","202000.0","Walmart Global Tech","spark"
239588,"Senior, Data Analyst","202000.0","Walmart Global Tech","tableau"
239588,"Senior, Data Analyst","202000.0","Walmart Global Tech","power bi"
1803208,"Research Engineer - Credit Insight","200000.0","Trusting Social","sql"
59895,"Staff Business Data Analyst","200000.0","Intuit Inc","sql"
59895,"Staff Business Data Analyst","200000.0","Intuit Inc","python"
59895,"Staff Business Data Analyst","200000.0","Intuit Inc","r"
59895,"Staff Business Data Analyst","200000.0","Intuit Inc","excel"
59895,"Staff Business Data Analyst","200000.0","Intuit Inc","tableau"
1426728,"Research Engineer (partial work abroad)","200000.0","WINGS-ICT-SOLUTIONS","python"
1426728,"Research Engineer (partial work abroad)","200000.0","WINGS-ICT-SOLUTIONS","java"
1337808,"Staff Business Data Analyst","200000.0","Intuit Inc","sql"
1337808,"Staff Business Data Analyst","200000.0","Intuit Inc","python"
1337808,"Staff Business Data Analyst","200000.0","Intuit Inc","databricks"
1337808,"Staff Business Data Analyst","200000.0","Intuit Inc","plotly"
1337808,"Staff Business Data Analyst","200000.0","Intuit Inc","tableau"
1337808,"Staff Business Data Analyst","200000.0","Intuit Inc","github"
374039,"Staff Business Data Analyst","200000.0","Intuit Inc","sql"
374039,"Staff Business Data Analyst","200000.0","Intuit Inc","python"
374039,"Staff Business Data Analyst","200000.0","Intuit Inc","nosql"
374039,"Staff Business Data Analyst","200000.0","Intuit Inc","r"
374039,"Staff Business Data Analyst","200000.0","Intuit Inc","excel"
374039,"Staff Business Data Analyst","200000.0","Intuit Inc","tableau"
958605,"Staff Analytics Engineer, Guest Data","200000.0","Airbnb","sql"
958605,"Staff Analytics Engineer, Guest Data","200000.0","Airbnb","python"
958605,"Staff Analytics Engineer, Guest Data","200000.0","Airbnb","scala"
958605,"Staff Analytics Engineer, Guest Data","200000.0","Airbnb","spark"
958605,"Staff Analytics Engineer, Guest Data","200000.0","Airbnb","airflow"
958605,"Staff Analytics Engineer, Guest Data","200000.0","Airbnb","tableau"
21632,"Research Engineer - Physics (H/F)","200000.0","Withings","python"
21632,"Research Engineer - Physics (H/F)","200000.0","Withings","c"
107183,"Research Engineer (f/m/div.)","200000.0","Bosch Group","spark"
1202839,"Technology Research Engineer for Power Semiconductors (f/m/div.)","200000.0","Bosch Group","spark"
1202839,"Technology Research Engineer for Power Semiconductors (f/m/div.)","200000.0","Bosch Group","github"
539110,"Data Analytics Lead","200000.0","Snakorpio Group Inc.","sql"
539110,"Data Analytics Lead","200000.0","Snakorpio Group Inc.","python"
539110,"Data Analytics Lead","200000.0","Snakorpio Group Inc.","java"
539110,"Data Analytics Lead","200000.0","Snakorpio Group Inc.","azure"
539110,"Data Analytics Lead","200000.0","Snakorpio Group Inc.","aws"
539110,"Data Analytics Lead","200000.0","Snakorpio Group Inc.","snowflake"
539110,"Data Analytics Lead","200000.0","Snakorpio Group Inc.","tableau"
1281297,"Staff Data Analyst, Credit Analytics","200000.0","Upstart","python"
1281297,"Staff Data Analyst, Credit Analytics","200000.0","Upstart","r"
1281297,"Staff Data Analyst, Credit Analytics","200000.0","Upstart","sas"
1281297,"Staff Data Analyst, Credit Analytics","200000.0","Upstart","vba"
1281297,"Staff Data Analyst, Credit Analytics","200000.0","Upstart","databricks"
1281297,"Staff Data Analyst, Credit Analytics","200000.0","Upstart","redshift"
1281297,"Staff Data Analyst, Credit Analytics","200000.0","Upstart","snowflake"
1281297,"Staff Data Analyst, Credit Analytics","200000.0","Upstart","excel"
1281297,"Staff Data Analyst, Credit Analytics","200000.0","Upstart","tableau"
1281297,"Staff Data Analyst, Credit Analytics","200000.0","Upstart","looker"
1281297,"Staff Data Analyst, Credit Analytics","200000.0","Upstart","sas"
156108,"Research Engineer for Security and Privacy  (f/m/div.)","199675.0","Bosch Group","spark"
156108,"Research Engineer for Security and Privacy  (f/m/div.)","199675.0","Bosch Group","github"
388990,"Sr. Business Intelligence Engineer","198875.0","TripActions","sql"
388990,"Sr. Business Intelligence Engineer","198875.0","TripActions","python"
388990,"Sr. Business Intelligence Engineer","198875.0","TripActions","bigquery"
388990,"Sr. Business Intelligence Engineer","198875.0","TripActions","redshift"
388990,"Sr. Business Intelligence Engineer","198875.0","TripActions","snowflake"
388990,"Sr. Business Intelligence Engineer","198875.0","TripActions","tableau"
388990,"Sr. Business Intelligence Engineer","198875.0","TripActions","looker"
735147,"Applied Scientist","198000.0","Amazon.com","python"
735147,"Applied Scientist","198000.0","Amazon.com","java"
735147,"Applied Scientist","198000.0","Amazon.com","r"
735147,"Applied Scientist","198000.0","Amazon.com","go"
735147,"Applied Scientist","198000.0","Amazon.com","c++"
735147,"Applied Scientist","198000.0","Amazon.com","spark"
735147,"Applied Scientist","198000.0","Amazon.com","numpy"
735147,"Applied Scientist","198000.0","Amazon.com","hadoop"
735147,"Applied Scientist","198000.0","Amazon.com","tensorflow"
735147,"Applied Scientist","198000.0","Amazon.com","scikit-learn"
735147,"Applied Scientist","198000.0","Amazon.com","mxnet"
111632,"Applied Scientist","194500.0","Etsy","linux"
111632,"Applied Scientist","194500.0","Etsy","git"
386558,"Director, Data Analytics & Insights","190000.0","Believe","python"
386558,"Director, Data Analytics & Insights","190000.0","Believe","tableau"
386558,"Director, Data Analytics & Insights","190000.0","Believe","power bi"
386558,"Director, Data Analytics & Insights","190000.0","Believe","atlassian"
386558,"Director, Data Analytics & Insights","190000.0","Believe","jira"
1350787,"Sr. Process Engineer/Data Analyst, MTS V - (E5)","190000.0","Applied Materials","python"
1350787,"Sr. Process Engineer/Data Analyst, MTS V - (E5)","190000.0","Applied Materials","r"
1350787,"Sr. Process Engineer/Data Analyst, MTS V - (E5)","190000.0","Applied Materials","tableau"
731368,"Director, Data Analyst - HYBRID","189309.0","Inclusively","sql"
731368,"Director, Data Analyst - HYBRID","189309.0","Inclusively","python"
731368,"Director, Data Analyst - HYBRID","189309.0","Inclusively","azure"
731368,"Director, Data Analyst - HYBRID","189309.0","Inclusively","aws"
731368,"Director, Data Analyst - HYBRID","189309.0","Inclusively","oracle"
731368,"Director, Data Analyst - HYBRID","189309.0","Inclusively","snowflake"
731368,"Director, Data Analyst - HYBRID","189309.0","Inclusively","tableau"
731368,"Director, Data Analyst - HYBRID","189309.0","Inclusively","power bi"
731368,"Director, Data Analyst - HYBRID","189309.0","Inclusively","sap"
731368,"Director, Data Analyst - HYBRID","189309.0","Inclusively","jenkins"
731368,"Director, Data Analyst - HYBRID","189309.0","Inclusively","bitbucket"
731368,"Director, Data Analyst - HYBRID","189309.0","Inclusively","atlassian"
731368,"Director, Data Analyst - HYBRID","189309.0","Inclusively","jira"
731368,"Director, Data Analyst - HYBRID","189309.0","Inclusively","confluence"
310660,"Principal Data Analyst, AV Performance Analysis","189000.0","Motional","sql"
310660,"Principal Data Analyst, AV Performance Analysis","189000.0","Motional","python"
310660,"Principal Data Analyst, AV Performance Analysis","189000.0","Motional","r"
310660,"Principal Data Analyst, AV Performance Analysis","189000.0","Motional","git"
310660,"Principal Data Analyst, AV Performance Analysis","189000.0","Motional","bitbucket"
310660,"Principal Data Analyst, AV Performance Analysis","189000.0","Motional","atlassian"
310660,"Principal Data Analyst, AV Performance Analysis","189000.0","Motional","jira"
310660,"Principal Data Analyst, AV Performance Analysis","189000.0","Motional","confluence"
1026268,"SVP, Credit Risk Digital Transformation Senior Business/Data Analyst","188675.0","Citi","excel"
1026268,"SVP, Credit Risk Digital Transformation Senior Business/Data Analyst","188675.0","Citi","word"
1026268,"SVP, Credit Risk Digital Transformation Senior Business/Data Analyst","188675.0","Citi","powerpoint"
202205,"Staff Research Scientist - Cancer Genomics","187875.0","Freenome","python"
202205,"Staff Research Scientist - Cancer Genomics","187875.0","Freenome","r"
202205,"Staff Research Scientist - Cancer Genomics","187875.0","Freenome","go"
142369,"Data Analyst - Tiktok Ads","186500.0","TikTok","sql"
142369,"Data Analyst - Tiktok Ads","186500.0","TikTok","python"
142369,"Data Analyst - Tiktok Ads","186500.0","TikTok","php"
142369,"Data Analyst - Tiktok Ads","186500.0","TikTok","perl"
142369,"Data Analyst - Tiktok Ads","186500.0","TikTok","tableau"
556606,"Data Analyst III","186093.0","Walmart","sql"
556606,"Data Analyst III","186093.0","Walmart","python"
556606,"Data Analyst III","186093.0","Walmart","r"
556606,"Data Analyst III","186093.0","Walmart","vba"
556606,"Data Analyst III","186093.0","Walmart","azure"
556606,"Data Analyst III","186093.0","Walmart","databricks"
556606,"Data Analyst III","186093.0","Walmart","bigquery"
556606,"Data Analyst III","186093.0","Walmart","tableau"
556606,"Data Analyst III","186093.0","Walmart","ssis"
556606,"Data Analyst III","186093.0","Walmart","flow"
556606,"Data Analyst III","186093.0","Walmart","jira"
1749593,"Principal Data Analyst","186000.0","SmartAsset","sql"
1749593,"Principal Data Analyst","186000.0","SmartAsset","python"
1749593,"Principal Data Analyst","186000.0","SmartAsset","go"
1749593,"Principal Data Analyst","186000.0","SmartAsset","snowflake"
1749593,"Principal Data Analyst","186000.0","SmartAsset","pandas"
1749593,"Principal Data Analyst","186000.0","SmartAsset","numpy"
1749593,"Principal Data Analyst","186000.0","SmartAsset","excel"
1749593,"Principal Data Analyst","186000.0","SmartAsset","tableau"
1749593,"Principal Data Analyst","186000.0","SmartAsset","gitlab"
198266,"Lead-Data Analyst","186000.0","GoodRx","sql"
198266,"Lead-Data Analyst","186000.0","GoodRx","sas"
198266,"Lead-Data Analyst","186000.0","GoodRx","excel"
198266,"Lead-Data Analyst","186000.0","GoodRx","tableau"
198266,"Lead-Data Analyst","186000.0","GoodRx","looker"
198266,"Lead-Data Analyst","186000.0","GoodRx","sas"
198266,"Lead-Data Analyst","186000.0","GoodRx","powerpoint"
198266,"Lead-Data Analyst","186000.0","GoodRx","spss"
1730160,"BFSI Data Analytics Delivery Manager/Lead","185000.0","Hitachi Vantara","azure"
1730160,"BFSI Data Analytics Delivery Manager/Lead","185000.0","Hitachi Vantara","aws"
1730160,"BFSI Data Analytics Delivery Manager/Lead","185000.0","Hitachi Vantara","snowflake"
1730160,"BFSI Data Analytics Delivery Manager/Lead","185000.0","Hitachi Vantara","gcp"
325561,"Director of Consumer Data and Analytics","185000.0","Renuity","sql"
325561,"Director of Consumer Data and Analytics","185000.0","Renuity","mysql"
325561,"Director of Consumer Data and Analytics","185000.0","Renuity","sql server"
325561,"Director of Consumer Data and Analytics","185000.0","Renuity","azure"
325561,"Director of Consumer Data and Analytics","185000.0","Renuity","aws"
325561,"Director of Consumer Data and Analytics","185000.0","Renuity","tableau"
325561,"Director of Consumer Data and Analytics","185000.0","Renuity","looker"
325561,"Director of Consumer Data and Analytics","185000.0","Renuity","qlik"
1563879,"Data Analysis Manager","185000.0","Pronix Inc","sql"
1563879,"Data Analysis Manager","185000.0","Pronix Inc","neo4j"
1563879,"Data Analysis Manager","185000.0","Pronix Inc","elasticsearch"
1563879,"Data Analysis Manager","185000.0","Pronix Inc","sql server"
1563879,"Data Analysis Manager","185000.0","Pronix Inc","aws"
1563879,"Data Analysis Manager","185000.0","Pronix Inc","oracle"
1563879,"Data Analysis Manager","185000.0","Pronix Inc","spark"
1563879,"Data Analysis Manager","185000.0","Pronix Inc","kafka"
387860,"ERM Data Analyst","184000.0","Get It Recruit - Information Technology","sql"
387860,"ERM Data Analyst","184000.0","Get It Recruit - Information Technology","python"
387860,"ERM Data Analyst","184000.0","Get It Recruit - Information Technology","r"
396924,"Investigations and Insights Lead Data Analyst - USDS","181177.5","TikTok","sql"
396924,"Investigations and Insights Lead Data Analyst - USDS","181177.5","TikTok","python"
396924,"Investigations and Insights Lead Data Analyst - USDS","181177.5","TikTok","r"
396924,"Investigations and Insights Lead Data Analyst - USDS","181177.5","TikTok","express"
166615,"Lead Data Analyst, Influence Operations - USDS","181177.5","TikTok","sql"
166615,"Lead Data Analyst, Influence Operations - USDS","181177.5","TikTok","express"
412102,"Business Data Analyst - TikTok Monetization Product","181000.0","TikTok","sql"
412102,"Business Data Analyst - TikTok Monetization Product","181000.0","TikTok","python"
412102,"Business Data Analyst - TikTok Monetization Product","181000.0","TikTok","php"
412102,"Business Data Analyst - TikTok Monetization Product","181000.0","TikTok","perl"
412102,"Business Data Analyst - TikTok Monetization Product","181000.0","TikTok","tableau"
386504,"Data Associate, Investor Relations","180000.0","Brewer Morris","python"
386504,"Data Associate, Investor Relations","180000.0","Brewer Morris","excel"
386504,"Data Associate, Investor Relations","180000.0","Brewer Morris","tableau"
386504,"Data Associate, Investor Relations","180000.0","Brewer Morris","power bi"
1282373,"Staff Data Analyst","180000.0","Walmart","sql"
1282373,"Staff Data Analyst","180000.0","Walmart","python"
1282373,"Staff Data Analyst","180000.0","Walmart","nosql"
1282373,"Staff Data Analyst","180000.0","Walmart","scala"
1282373,"Staff Data Analyst","180000.0","Walmart","cassandra"
1282373,"Staff Data Analyst","180000.0","Walmart","spark"
1282373,"Staff Data Analyst","180000.0","Walmart","pandas"
1282373,"Staff Data Analyst","180000.0","Walmart","numpy"
1282373,"Staff Data Analyst","180000.0","Walmart","pyspark"
1282373,"Staff Data Analyst","180000.0","Walmart","hadoop"
1282373,"Staff Data Analyst","180000.0","Walmart","plotly"
1282373,"Staff Data Analyst","180000.0","Walmart","node"
1282373,"Staff Data Analyst","180000.0","Walmart","excel"
1282373,"Staff Data Analyst","180000.0","Walmart","tableau"
1282373,"Staff Data Analyst","180000.0","Walmart","power bi"
1282373,"Staff Data Analyst","180000.0","Walmart","looker"
1282373,"Staff Data Analyst","180000.0","Walmart","alteryx"
1282373,"Staff Data Analyst","180000.0","Walmart","github"
1401033,"Market Data Lead Analyst","180000.0","Deutsche Bank","excel"
315295,"Energy Analyst (Data)","179500.0","Meta","sql"
315295,"Energy Analyst (Data)","179500.0","Meta","python"
315295,"Energy Analyst (Data)","179500.0","Meta","tableau"
1698706,"Applied Scientist, Search","179000.0","Amazon.com","python"
1698706,"Applied Scientist, Search","179000.0","Amazon.com","java"
1698706,"Applied Scientist, Search","179000.0","Amazon.com","go"
1698706,"Applied Scientist, Search","179000.0","Amazon.com","c++"
1733003,"Data Science Associate","179000.0","Fidelity Investments","sql"
1733003,"Data Science Associate","179000.0","Fidelity Investments","python"
1733003,"Data Science Associate","179000.0","Fidelity Investments","go"
1733003,"Data Science Associate","179000.0","Fidelity Investments","solidity"
1733003,"Data Science Associate","179000.0","Fidelity Investments","rust"
1733003,"Data Science Associate","179000.0","Fidelity Investments","snowflake"
159866,"Research Engineer, Science","177283.0","DeepMind","python"
159866,"Research Engineer, Science","177283.0","DeepMind","c++"
159866,"Research Engineer, Science","177283.0","DeepMind","pandas"
159866,"Research Engineer, Science","177283.0","DeepMind","numpy"
159866,"Research Engineer, Science","177283.0","DeepMind","tensorflow"
159866,"Research Engineer, Science","177283.0","DeepMind","pytorch"
24675,"Staff Research Engineer","177283.0","ServiceNow","nosql"
24675,"Staff Research Engineer","177283.0","ServiceNow","azure"
24675,"Staff Research Engineer","177283.0","ServiceNow","aws"
24675,"Staff Research Engineer","177283.0","ServiceNow","spark"
